,year,instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
1380,2017,2017/B/5/scc_1457_30_5_21.tgf,1457,319587,0.150546,1,2,2,728.5,754
1381,2017,2017/B/5/st-albert-transit_20150513_1752.gml.80.tgf,458,1010,0.00481493,6,17,13,34.9231,409
1382,2017,2017/B/5/stb_418_125.tgf,418,5420,0.0310204,2,8,1,411.0,411
1383,2017,2017/B/5/stb_495_168.tgf,495,6707,0.0273727,2,37,1,459.0,459
1384,2017,2017/B/5/stb_531_83.tgf,531,6295,0.0223258,2,40,1,492.0,492
1385,2017,2017/B/5/stb_588_138.tgf,588,3969,0.0114796,3,17,1,572.0,572
1386,2017,2017/B/5/stb_599_418.tgf,599,6619,0.0184476,2,23,1,577.0,577
1387,2017,2017/B/5/stb_664_50.tgf,664,6904,0.015659,2,39,1,626.0,626
1388,2017,2017/B/5/stb_767_201.tgf,767,9553,0.0162386,2,37,1,731.0,731
1389,2017,2017/B/5/stb_792_333.tgf,792,4977,0.00793446,5,29,2,382.5,752
1390,2017,2017/B/5/stib_20150902_2008.gml.50.tgf,899,1928,0.00238555,16,202,75,10.2933,510
1391,2017,2017/B/5/thomaskoch_20130224_1534.gml.80.tgf,4830,10412,0.000446313,16,449,310,15.1323,915
1392,2017,2017/B/5/WS_400_24_70_10.tgf,400,4800,0.03,1,1,1,400.0,400
1393,2017,2017/B/5/WS_400_24_90_10.tgf,400,4800,0.03,1,1,1,400.0,400
1394,2017,2017/B/5/WS_400_32_90_10.tgf,400,6400,0.04,1,1,1,400.0,400
1395,2017,2017/B/5/WS_400_32_90_70.tgf,400,6400,0.04,1,1,1,400.0,400
1396,2017,2017/B/5/WS_500_16_70_10.tgf,500,4000,0.016,1,1,1,500.0,500
1397,2017,2017/B/5/WS_500_16_90_70.tgf,500,4000,0.016,1,1,1,500.0,500
1398,2017,2017/B/5/WS_500_32_50_10.tgf,500,8000,0.032,1,1,1,500.0,500
1399,2017,2017/B/5/WS_500_32_90_50.tgf,500,8000,0.032,1,1,1,500.0,500
0,2019,2019/instances/A-1-admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0.0,1
1,2019,2019/instances/A-1-admbuster_2000.tgf,2000,2998,0.0007495,1,2000,0,0.0,1
2,2019,2019/instances/A-1-admbuster_4000.tgf,4000,5998,0.000374875,1,4000,0,0.0,1
3,2019,2019/instances/A-1-admbuster_6000.tgf,6000,8998,0.000249944,1,6000,0,0.0,1
4,2019,2019/instances/A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,50,1478,0.5912,3,13,1,38.0,38
5,2019,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,26,90,0.133136,3,20,1,7.0,7
6,2019,2019/instances/A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,41,543,0.323022,3,22,1,20.0,20
7,2019,2019/instances/A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.tgf,30,85,0.0944444,3,23,1,8.0,8
8,2019,2019/instances/A-1-BA_120_30_3.tgf,121,157,0.0107233,6,84,13,3.84615,17
9,2019,2019/instances/A-1-BA_180_10_2.tgf,181,199,0.0060743,6,162,10,2.9,7
10,2019,2019/instances/A-1-BA_200_10_5.tgf,201,221,0.00547016,8,180,16,2.3125,4
11,2019,2019/instances/A-1-BA_40_80_5.tgf,41,73,0.0434265,4,8,5,7.6,29
12,2019,2019/instances/A-1-BA_60_70_3.tgf,61,102,0.027412,4,19,4,11.5,38
13,2019,2019/instances/A-1-brookings-or-us.gml.50.tgf,12,18,0.125,4,6,3,3.0,5
14,2019,2019/instances/A-1-caravan-or-us.gml.80.tgf,19,37,0.102493,3,4,4,4.75,7
15,2019,2019/instances/A-1-ER_100_100_1.tgf,102,5094,0.489619,1,1,1,102.0,102
16,2019,2019/instances/A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.tgf,205,334,0.00794765,23,143,37,2.67568,15
17,2019,2019/instances/A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.tgf,86,136,0.0183883,17,65,21,2.0,2
18,2019,2019/instances/A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,273,507,0.00680272,29,207,31,3.12903,37
19,2019,2019/instances/A-1-grd_1790_4_8.tgf,1790,64086,0.0200012,3,110,1,1681.0,1681
20,2019,2019/instances/A-1-grd_2065_1_8.tgf,2065,21185,0.00496808,3,505,1,1561.0,1561
21,2019,2019/instances/A-1-grd_418_2_9.tgf,418,1747,0.00999863,3,143,1,276.0,276
22,2019,2019/instances/A-1-grd_489_5_8.tgf,489,5944,0.0248577,3,352,1,138.0,138
23,2019,2019/instances/A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.tgf,16,30,0.117188,3,8,2,5.0,7
24,2019,2019/instances/A-1-stb_190_70.tgf,190,821,0.0227424,5,40,2,76.0,147
25,2019,2019/instances/A-1-stb_291_2.tgf,291,3361,0.0396901,2,10,1,282.0,282
26,2019,2019/instances/A-1-stb_389_42.tgf,389,1652,0.0109172,3,34,1,356.0,356
27,2019,2019/instances/A-1-stb_437_137.tgf,437,1539,0.0080589,5,70,2,184.5,366
28,2019,2019/instances/A-2-admbuster_10000.tgf,10000,14998,0.00014998,1,10000,0,0.0,1
29,2019,2019/instances/A-2-admbuster_8000.tgf,8000,11998,0.000187469,1,8000,0,0.0,1
30,2019,2019/instances/A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,626,358110,0.913835,3,31,1,596.0,596
31,2019,2019/instances/A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.tgf,443,184836,0.941844,3,16,1,428.0,428
32,2019,2019/instances/A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,457,198259,0.949293,3,19,1,439.0,439
33,2019,2019/instances/A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.tgf,441,187078,0.961935,3,10,1,432.0,432
34,2019,2019/instances/A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,522,231830,0.850802,3,27,1,496.0,496
35,2019,2019/instances/A-2-BA_180_20_1.tgf,181,217,0.00662373,7,144,23,2.6087,7
36,2019,2019/instances/A-2-BA_200_30_2.tgf,201,261,0.00646024,7,140,18,4.38889,23
37,2019,2019/instances/A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.tgf,1207,2390,0.00164053,55,959,72,4.44444,74
38,2019,2019/instances/A-2-grd_1697_5_7.tgf,1697,71714,0.0249023,3,352,1,1346.0,1346
39,2019,2019/instances/A-2-grd_1948_5_1.tgf,1948,94841,0.024993,3,524,1,1425.0,1425
40,2019,2019/instances/A-2-grd_3018_3_7.tgf,3018,137019,0.0150433,3,392,1,2627.0,2627
41,2019,2019/instances/A-2-grd_3908_2_1.tgf,3908,152608,0.00999236,3,430,1,3479.0,3479
42,2019,2019/instances/A-2-grd_5178_1_1.tgf,5178,134016,0.00499842,3,470,1,4709.0,4709
43,2019,2019/instances/A-2-stb_422_250.tgf,422,4680,0.0262797,2,35,1,388.0,388
44,2019,2019/instances/A-2-stb_428_430.tgf,428,3702,0.0202092,6,33,3,132.667,395
45,2019,2019/instances/A-2-stb_547_485.tgf,547,3440,0.011497,3,37,1,511.0,511
46,2019,2019/instances/A-2-WS_300_16_70_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
47,2019,2019/instances/A-2-WS_300_16_90_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
48,2019,2019/instances/A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.tgf,551,286921,0.945059,3,19,1,533.0,533
49,2019,2019/instances/A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,574,310341,0.941923,3,17,1,558.0,558
50,2019,2019/instances/A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,848,698383,0.971185,3,13,1,836.0,836
51,2019,2019/instances/A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,0.967901,3,15,1,651.0,651
52,2019,2019/instances/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,577,321302,0.965077,3,9,1,569.0,569
53,2019,2019/instances/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,475,218439,0.968151,3,6,1,470.0,470
54,2019,2019/instances/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.tgf,581,328694,0.973732,3,11,1,571.0,571
55,2019,2019/instances/A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,619,373513,0.97482,3,10,1,610.0,610
56,2019,2019/instances/A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,556,299028,0.967302,3,10,1,547.0,547
57,2019,2019/instances/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,639,395445,0.968466,3,16,1,624.0,624
58,2019,2019/instances/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,691,456389,0.955827,3,18,1,674.0,674
59,2019,2019/instances/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,0.941105,3,23,1,669.0,669
60,2019,2019/instances/A-3-bw2.pfile-4-02.pddl.2.cnf.tgf,1992,4255,0.00107231,66,1590,87,5.62069,149
61,2019,2019/instances/A-3-grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464.0,7464
62,2019,2019/instances/A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
63,2019,2019/instances/A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941.0,941
64,2019,2019/instances/A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019.0,1019
65,2019,2019/instances/A-4-grd_7891_3_9.tgf,7891,934806,0.0150127,3,373,1,7519.0,7519
66,2019,2019/instances/B-1-admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0.0,1
67,2019,2019/instances/B-1-admbuster_2000.tgf,2000,2998,0.0007495,1,2000,0,0.0,1
68,2019,2019/instances/B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.tgf,384,133973,0.908563,3,15,1,370.0,370
69,2019,2019/instances/B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.tgf,74,3427,0.625822,3,11,1,64.0,64
70,2019,2019/instances/B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.tgf,41,216,0.128495,3,27,1,15.0,15
71,2019,2019/instances/B-1-BA_100_20_1.tgf,101,121,0.0118616,5,80,10,3.1,6
72,2019,2019/instances/B-1-BA_120_20_2.tgf,121,145,0.0099037,6,96,18,2.38889,4
73,2019,2019/instances/B-1-BA_40_30_3.tgf,41,53,0.0315289,4,28,7,2.85714,5
74,2019,2019/instances/B-1-BA_40_60_2.tgf,41,65,0.0386675,3,16,3,9.33333,17
75,2019,2019/instances/B-1-BA_40_80_4.tgf,41,73,0.0434265,3,8,2,17.5,31
76,2019,2019/instances/B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.tgf,160,279,0.0108984,22,113,27,2.74074,9
77,2019,2019/instances/B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.tgf,239,432,0.00756289,26,176,30,3.1,35
78,2019,2019/instances/B-1-grd_156_3_6.tgf,156,409,0.0168064,5,140,3,6.33333,10
79,2019,2019/instances/B-1-grd_1892_1_3.tgf,1892,17773,0.00496499,4,480,3,471.667,1410
80,2019,2019/instances/B-1-grd_1948_5_1.tgf,1948,94841,0.024993,3,524,1,1425.0,1425
81,2019,2019/instances/B-1-grd_3018_3_7.tgf,3018,137019,0.0150433,3,392,1,2627.0,2627
82,2019,2019/instances/B-1-massachusetts-archiver_20090912_0208.gml.50.tgf,34,58,0.050173,3,9,6,5.16667,15
83,2019,2019/instances/B-1-stb_138_162.tgf,138,1391,0.0730414,4,10,2,65.0,109
84,2019,2019/instances/B-1-stb_161_74.tgf,161,1400,0.0540103,6,30,3,44.6667,126
85,2019,2019/instances/B-1-stb_199_128.tgf,199,442,0.0111613,3,83,1,117.0,117
86,2019,2019/instances/B-1-university-of-pretoria_20150805_1406.normalized.gml.80.tgf,13,17,0.100592,2,7,3,3.0,4
87,2019,2019/instances/B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941.0,941
88,2019,2019/instances/B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,848,698383,0.971185,3,13,1,836.0,836
89,2019,2019/instances/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,834,672442,0.966769,3,12,1,823.0,823
90,2019,2019/instances/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,0.941105,3,23,1,669.0,669
91,2019,2019/instances/B-2-BA_140_30_5.tgf,141,183,0.00920477,7,98,15,3.86667,12
92,2019,2019/instances/B-2-comune-di-castellanza_20151218_2338.gml.80.tgf,35,96,0.0783673,2,2,1,34.0,34
93,2019,2019/instances/B-2-stb_287_202.tgf,287,2810,0.0341148,2,8,1,280.0,280
94,2019,2019/instances/B-2-stb_291_2.tgf,291,3361,0.0396901,2,10,1,282.0,282
95,2019,2019/instances/B-2-stb_330_291.tgf,330,3214,0.0295133,2,22,1,309.0,309
96,2019,2019/instances/B-2-stb_410_118.tgf,410,3720,0.0221297,2,27,1,384.0,384
97,2019,2019/instances/B-2-stb_625_161.tgf,625,2753,0.00704768,3,28,1,598.0,598
98,2019,2019/instances/B-2-WS_200_20_90_50.tgf,200,2000,0.05,1,1,1,200.0,200
99,2019,2019/instances/B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
100,2019,2019/instances/B-3-stb_327_100.tgf,327,3160,0.0295523,2,7,1,321.0,321
101,2019,2019/instances/B-3-stb_339_393.tgf,339,4374,0.0380609,4,25,2,158.0,315
102,2019,2019/instances/B-3-stb_380_405.tgf,380,4503,0.0311842,4,35,2,173.5,346
103,2019,2019/instances/B-3-stb_390_450.tgf,390,2845,0.0187048,2,27,1,364.0,364
104,2019,2019/instances/B-3-stb_428_430.tgf,428,3702,0.0202092,6,33,3,132.667,395
105,2019,2019/instances/B-3-stb_430_209.tgf,430,2698,0.0145917,3,18,1,413.0,413
106,2019,2019/instances/B-3-stb_457_193.tgf,457,5074,0.0242951,2,38,1,420.0,420
107,2019,2019/instances/B-3-stb_522_11.tgf,522,3001,0.0110135,3,34,1,489.0,489
108,2019,2019/instances/B-3-stb_590_330.tgf,590,3443,0.00989084,3,35,1,556.0,556
109,2019,2019/instances/B-3-stb_696_368.tgf,696,3128,0.00645726,3,24,1,673.0,673
110,2019,2019/instances/B-3-stb_696_412.tgf,696,3395,0.00700844,3,50,1,647.0,647
111,2019,2019/instances/B-3-stb_763_492.tgf,763,3774,0.00648265,5,56,2,354.5,706
112,2019,2019/instances/B-3-stb_767_429.tgf,767,3415,0.00580497,3,65,1,703.0,703
113,2019,2019/instances/B-3-WS_300_16_70_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
114,2019,2019/instances/B-3-WS_300_16_90_30.tgf,300,2400,0.0266667,1,1,1,300.0,300
115,2019,2019/instances/B-4-stb_547_485.tgf,547,3440,0.011497,3,37,1,511.0,511
116,2019,2019/instances/C-1-admbuster_10000.tgf,10000,14998,0.00014998,1,10000,0,0.0,1
117,2019,2019/instances/C-1-admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0.0,1
118,2019,2019/instances/C-1-admbuster_6000.tgf,6000,8998,0.000249944,1,6000,0,0.0,1
119,2019,2019/instances/C-1-admbuster_8000.tgf,8000,11998,0.000187469,1,8000,0,0.0,1
120,2019,2019/instances/C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.tgf,39,869,0.571335,3,10,1,30.0,30
121,2019,2019/instances/C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.tgf,26,27,0.0399408,3,24,1,3.0,3
122,2019,2019/instances/C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02.tgf,48,877,0.380642,3,19,1,30.0,30
123,2019,2019/instances/C-1-BA_120_20_5.tgf,121,145,0.0099037,5,96,12,3.08333,7
124,2019,2019/instances/C-1-BA_60_60_2.tgf,61,97,0.0260683,5,24,5,8.4,18
125,2019,2019/instances/C-1-BA_80_20_4.tgf,81,97,0.0147843,5,64,11,2.54545,4
126,2019,2019/instances/C-1-bluestar-or-us.gml.20.tgf,24,29,0.0503472,3,18,4,2.5,3
127,2019,2019/instances/C-1-calaveras-transit_20151216_1707.gml.50.tgf,32,82,0.0800781,3,4,3,10.3333,23
128,2019,2019/instances/C-1-ER_100_100_3.tgf,102,5101,0.490292,1,1,1,102.0,102
129,2019,2019/instances/C-1-grd_1222_5_4.tgf,1222,37401,0.0250461,3,416,1,807.0,807
130,2019,2019/instances/C-1-grd_3018_3_7.tgf,3018,137019,0.0150433,3,392,1,2627.0,2627
131,2019,2019/instances/C-1-grd_489_5_8.tgf,489,5944,0.0248577,3,352,1,138.0,138
132,2019,2019/instances/C-1-grd_5178_1_1.tgf,5178,134016,0.00499842,3,470,1,4709.0,4709
133,2019,2019/instances/C-1-grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464.0,7464
134,2019,2019/instances/C-1-stb_234_487.tgf,234,1406,0.0256776,3,26,1,209.0,209
135,2019,2019/instances/C-1-stb_373_251.tgf,373,2491,0.0179042,3,43,1,331.0,331
136,2019,2019/instances/C-1-stb_463_93.tgf,463,2077,0.0096889,3,41,1,423.0,423
137,2019,2019/instances/C-1-WS_200_28_70_10.tgf,200,2800,0.07,1,1,1,200.0,200
138,2019,2019/instances/C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,626,358110,0.913835,3,31,1,596.0,596
139,2019,2019/instances/C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019.0,1019
140,2019,2019/instances/C-2-afinput_exp_cycles_depvary_step3_batch_yyy08.tgf,621,375128,0.972739,3,10,1,612.0,612
141,2019,2019/instances/C-2-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,665,428030,0.967901,3,15,1,651.0,651
142,2019,2019/instances/C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,834,672442,0.966769,3,12,1,823.0,823
143,2019,2019/instances/C-2-stb_304_352.tgf,304,2687,0.0290751,2,7,1,298.0,298
144,2019,2019/instances/C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
145,2019,2019/instances/Medium-result-b16.tgf,426,67277,0.370721,2,118,1,309.0,309
146,2019,2019/instances/Medium-result-b17.tgf,594,126681,0.359037,2,162,1,433.0,433
147,2019,2019/instances/Medium-result-b1.tgf,438,77717,0.405105,2,128,1,311.0,311
148,2019,2019/instances/Medium-result-b23.tgf,577,165016,0.495649,2,55,1,523.0,523
149,2019,2019/instances/Medium-result-b24.tgf,391,79616,0.520771,2,30,1,362.0,362
150,2019,2019/instances/Medium-result-b25.tgf,519,137880,0.511878,2,46,1,474.0,474
151,2019,2019/instances/Medium-result-b2.tgf,558,129848,0.41703,2,173,1,386.0,386
152,2019,2019/instances/n100p3q34ve.tgf,100,2025,0.2025,1,1,1,100.0,100
153,2019,2019/instances/n100p5q2.tgf,100,3059,0.3059,1,1,1,100.0,100
154,2019,2019/instances/n128p5q2_ve.tgf,128,4737,0.289124,1,1,1,128.0,128
155,2019,2019/instances/n160p3q24e.tgf,160,4658,0.181953,1,1,1,160.0,160
156,2019,2019/instances/n160p5q2_ve.tgf,160,7626,0.297891,1,1,1,160.0,160
157,2019,2019/instances/n192p5q2_ve.tgf,192,11061,0.300049,1,1,1,192.0,192
158,2019,2019/instances/n224p5q2_ve.tgf,224,15208,0.303093,1,1,1,224.0,224
159,2019,2019/instances/n256p3q08n.tgf,256,10695,0.163193,1,1,1,256.0,256
160,2019,2019/instances/n256p5q2_e.tgf,256,19522,0.297882,1,1,1,256.0,256
161,2019,2019/instances/n320p5q2_n.tgf,320,30406,0.296934,1,1,1,320.0,320
162,2019,2019/instances/Small-result-b100.tgf,78,990,0.162722,2,45,1,34.0,34
163,2019,2019/instances/Small-result-b101.tgf,99,2064,0.210591,2,48,1,52.0,52
164,2019,2019/instances/Small-result-b102.tgf,99,2352,0.239976,2,40,1,60.0,60
165,2019,2019/instances/Small-result-b103.tgf,96,1941,0.210612,2,40,1,57.0,57
166,2019,2019/instances/Small-result-b104.tgf,78,1218,0.200197,2,35,1,44.0,44
167,2019,2019/instances/Small-result-b105.tgf,78,1332,0.218935,2,30,1,49.0,49
168,2019,2019/instances/Small-result-b106.tgf,78,1113,0.182939,2,40,1,39.0,39
169,2019,2019/instances/Small-result-b107.tgf,78,1401,0.230276,2,26,1,53.0,53
170,2019,2019/instances/Small-result-b108.tgf,78,1545,0.253945,2,19,1,60.0,60
171,2019,2019/instances/Small-result-b10.tgf,6,12,0.333333,2,3,1,4.0,4
172,2019,2019/instances/Small-result-b11.tgf,14,56,0.285714,2,7,1,8.0,8
173,2019,2019/instances/Small-result-b12.tgf,30,240,0.266667,2,15,1,16.0,16
174,2019,2019/instances/Small-result-b13.tgf,6,18,0.5,1,1,1,6.0,6
175,2019,2019/instances/Small-result-b14.tgf,14,98,0.5,1,1,1,14.0,14
176,2019,2019/instances/Small-result-b15.tgf,30,450,0.5,1,1,1,30.0,30
177,2019,2019/instances/Small-result-b16.tgf,6,15,0.416667,2,2,1,5.0,5
178,2019,2019/instances/Small-result-b17.tgf,14,77,0.392857,2,4,1,11.0,11
179,2019,2019/instances/Small-result-b18.tgf,30,345,0.383333,2,8,1,23.0,23
180,2019,2019/instances/Small-result-b19.tgf,11,32,0.264463,1,4,1,8.0,8
181,2019,2019/instances/Small-result-b20.tgf,23,128,0.241966,1,8,1,16.0,16
182,2019,2019/instances/Small-result-b21.tgf,23,128,0.241966,1,8,1,16.0,16
183,2019,2019/instances/Small-result-b22.tgf,47,512,0.231779,1,16,1,32.0,32
184,2019,2019/instances/Small-result-b23.tgf,47,512,0.231779,1,16,1,32.0,32
185,2019,2019/instances/Small-result-b24.tgf,95,2048,0.226925,1,32,1,64.0,64
186,2019,2019/instances/Small-result-b25.tgf,95,2048,0.226925,1,32,1,64.0,64
187,2019,2019/instances/Small-result-b26.tgf,191,8192,0.224555,1,64,1,128.0,128
188,2019,2019/instances/Small-result-b27.tgf,191,8192,0.224555,1,64,1,128.0,128
189,2019,2019/instances/Small-result-b28.tgf,383,32768,0.223384,1,128,1,256.0,256
190,2019,2019/instances/Small-result-b29.tgf,16,27,0.105469,2,4,1,13.0,13
191,2019,2019/instances/Small-result-b2.tgf,5,8,0.32,1,2,1,4.0,4
192,2019,2019/instances/Small-result-b30.tgf,16,29,0.113281,2,2,1,15.0,15
193,2019,2019/instances/Small-result-b31.tgf,16,30,0.117188,1,1,1,16.0,16
194,2019,2019/instances/Small-result-b33.tgf,9,24,0.296296,1,2,1,8.0,8
195,2019,2019/instances/Small-result-b34.tgf,8,32,0.5,1,1,1,8.0,8
196,2019,2019/instances/Small-result-b35.tgf,7,24,0.489796,1,1,1,7.0,7
197,2019,2019/instances/Small-result-b36.tgf,19,96,0.265928,1,4,1,16.0,16
198,2019,2019/instances/Small-result-b37.tgf,17,128,0.442907,1,2,1,16.0,16
199,2019,2019/instances/Small-result-b38.tgf,14,92,0.469388,1,1,1,14.0,14
200,2019,2019/instances/Small-result-b39.tgf,17,56,0.193772,1,2,1,16.0,16
201,2019,2019/instances/Small-result-b3.tgf,11,32,0.264463,1,4,1,8.0,8
202,2019,2019/instances/Small-result-b40.tgf,15,96,0.426667,1,2,1,14.0,14
203,2019,2019/instances/Small-result-b41.tgf,6,9,0.25,2,4,1,3.0,3
204,2019,2019/instances/Small-result-b42.tgf,13,36,0.213018,2,8,1,6.0,6
205,2019,2019/instances/Small-result-b43.tgf,12,39,0.270833,2,6,1,7.0,7
206,2019,2019/instances/Small-result-b44.tgf,27,144,0.197531,2,16,1,12.0,12
207,2019,2019/instances/Small-result-b45.tgf,25,156,0.2496,2,12,1,14.0,14
208,2019,2019/instances/Small-result-b46.tgf,24,175,0.303819,2,10,1,15.0,15
209,2019,2019/instances/Small-result-b47.tgf,22,184,0.380165,2,8,1,15.0,15
210,2019,2019/instances/Small-result-b48.tgf,23,164,0.310019,2,9,1,15.0,15
211,2019,2019/instances/Small-result-b49.tgf,55,576,0.190413,2,32,1,24.0,24
212,2019,2019/instances/Small-result-b4.tgf,23,128,0.241966,1,8,1,16.0,16
213,2019,2019/instances/Small-result-b50.tgf,51,624,0.239908,2,24,1,28.0,28
214,2019,2019/instances/Small-result-b51.tgf,49,700,0.291545,2,20,1,30.0,30
215,2019,2019/instances/Small-result-b52.tgf,48,801,0.347656,2,16,1,33.0,33
216,2019,2019/instances/Small-result-b53.tgf,49,588,0.244898,2,20,1,30.0,30
217,2019,2019/instances/Small-result-b54.tgf,47,656,0.296967,2,18,1,30.0,30
218,2019,2019/instances/Small-result-b55.tgf,45,752,0.371358,2,14,1,32.0,32
219,2019,2019/instances/Small-result-b56.tgf,46,651,0.307656,2,16,1,31.0,31
220,2019,2019/instances/Small-result-b57.tgf,8,13,0.203125,2,2,1,7.0,7
221,2019,2019/instances/Small-result-b58.tgf,8,14,0.21875,1,1,1,8.0,8
222,2019,2019/instances/Small-result-b59.tgf,67,464,0.103364,2,8,1,60.0,60
223,2019,2019/instances/Small-result-b5.tgf,47,512,0.231779,1,16,1,32.0,32
224,2019,2019/instances/Small-result-b60.tgf,32,466,0.455078,2,3,1,30.0,30
225,2019,2019/instances/Small-result-b61.tgf,32,473,0.461914,2,4,1,29.0,29
226,2019,2019/instances/Small-result-b62.tgf,32,515,0.50293,2,2,1,31.0,31
227,2019,2019/instances/Small-result-b63.tgf,32,536,0.523438,1,1,1,32.0,32
228,2019,2019/instances/Small-result-b64.tgf,32,487,0.475586,2,2,1,31.0,31
229,2019,2019/instances/Small-result-b65.tgf,71,896,0.177743,1,8,1,64.0,64
230,2019,2019/instances/Small-result-b66.tgf,67,480,0.106928,1,4,1,64.0,64
231,2019,2019/instances/Small-result-b67.tgf,25,268,0.4288,2,3,1,23.0,23
232,2019,2019/instances/Small-result-b68.tgf,25,296,0.4736,2,2,1,24.0,24
233,2019,2019/instances/Small-result-b69.tgf,25,283,0.4528,2,2,1,24.0,24
234,2019,2019/instances/Small-result-b6.tgf,95,2048,0.226925,1,32,1,64.0,64
235,2019,2019/instances/Small-result-b70.tgf,25,311,0.4976,1,1,1,25.0,25
236,2019,2019/instances/Small-result-b71.tgf,25,244,0.3904,2,3,1,23.0,23
237,2019,2019/instances/Small-result-b72.tgf,25,272,0.4352,2,2,1,24.0,24
238,2019,2019/instances/Small-result-b73.tgf,64,123,0.0300293,2,4,1,61.0,61
239,2019,2019/instances/Small-result-b74.tgf,64,125,0.0305176,2,2,1,63.0,63
240,2019,2019/instances/Small-result-b75.tgf,43,592,0.320173,2,4,1,40.0,40
241,2019,2019/instances/Small-result-b76.tgf,43,656,0.354786,2,2,1,42.0,42
242,2019,2019/instances/Small-result-b77.tgf,25,296,0.4736,2,2,1,24.0,24
243,2019,2019/instances/Small-result-b78.tgf,25,296,0.4736,2,2,1,24.0,24
244,2019,2019/instances/Small-result-b79.tgf,25,311,0.4976,1,1,1,25.0,25
245,2019,2019/instances/Small-result-b80.tgf,25,283,0.4528,2,2,1,24.0,24
246,2019,2019/instances/Small-result-b81.tgf,22,169,0.349174,2,2,1,21.0,21
247,2019,2019/instances/Small-result-b82.tgf,25,272,0.4352,2,2,1,24.0,24
248,2019,2019/instances/Small-result-b83.tgf,12,29,0.201389,2,8,1,5.0,5
